log_file,task,model_a,model_b,question,category,value,answer_a,answer_b,turn_matched,total_turns,match_type,all_answers_a,all_answers_b
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a musical instrument.,category,C,guitar,guitar,1,1,exact,guitar,guitar
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a musical instrument.,category,C,guitar,guitar,1,1,exact,guitar,guitar
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a musical instrument.,category,C,guitar,guitar,1,1,exact,guitar,guitar
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a musical instrument.,category,C,guitar,guitar,1,1,exact,guitar,guitar
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a musical instrument.,category,C,guitar,guitar,1,1,exact,guitar,guitar
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,What time would you meet someone if you had to pick a time of day?,time,C,noon,noon,1,1,exact,noon,noon
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,What time would you meet someone if you had to pick a time of day?,time,C,noon,noon,1,1,exact,noon,noon
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,What time would you meet someone if you had to pick a time of day?,time,C,noon,noon,1,1,exact,noon,noon
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,What time would you meet someone if you had to pick a time of day?,time,C,noon,noon,1,1,exact,noon,noon
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,What time would you meet someone if you had to pick a time of day?,time,C,noon,noon,1,1,exact,noon,noon
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,What time would you meet someone if you had to pick a time of day?,time,C,noon,noon,1,1,exact,noon,noon
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,What time would you meet someone if you had to pick a time of day?,time,C,noon,noon,1,1,exact,noon,noon
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,What time would you meet someone if you had to pick a time of day?,time,C,noon,noon,1,1,exact,noon,noon
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,What time would you meet someone if you had to pick a time of day?,time,C,noon,noon,1,1,exact,noon,noon
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,What time would you meet someone if you had to pick a time of day?,time,C,noon,noon,1,1,exact,noon,noon
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a day of the week.,time,C,Friday,Friday,1,1,exact,Friday,Friday
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a day of the week.,time,C,Friday,Friday,1,1,exact,Friday,Friday
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a day of the week.,time,C,Friday,Friday,1,1,exact,Friday,Friday
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a day of the week.,time,C,Friday,Friday,1,1,exact,Friday,Friday
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a day of the week.,time,C,Friday,Friday,1,1,exact,Friday,Friday
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a day of the week.,time,C,Friday,Friday,1,1,exact,Friday,Friday
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a day of the week.,time,C,Friday,Friday,1,1,exact,Friday,Friday
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a day of the week.,time,C,Friday,Friday,1,1,exact,Friday,Friday
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a day of the week.,time,C,Friday,Friday,1,1,exact,Friday,Friday
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a day of the week.,time,C,Friday,Friday,1,1,exact,Friday,Friday
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a month of the year.,time,C,January,January,1,1,exact,January,January
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a month of the year.,time,C,January,January,1,1,exact,January,January
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a month of the year.,time,C,January,January,1,1,exact,January,January
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a month of the year.,time,C,January,January,1,1,exact,January,January
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a month of the year.,time,C,January,January,1,1,exact,January,January
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a month of the year.,time,C,January,January,1,1,exact,January,January
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a month of the year.,time,C,January,January,3,3,exact,January|December|January,December|January|January
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a month of the year.,time,C,January,January,1,1,exact,January,January
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a month of the year.,time,C,January,January,1,1,exact,January,January
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a month of the year.,time,C,January,January,1,1,exact,January,January
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a holiday.,time,C,Christmas,Christmas,1,1,exact,Christmas,Christmas
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a holiday.,time,C,Christmas,Christmas,1,1,exact,Christmas,Christmas
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a holiday.,time,C,Christmas,Christmas,1,1,exact,Christmas,Christmas
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a holiday.,time,C,Christmas,Christmas,1,1,exact,Christmas,Christmas
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a holiday.,time,C,Christmas,Christmas,1,1,exact,Christmas,Christmas
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a holiday.,time,C,Christmas,Christmas,1,1,exact,Christmas,Christmas
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a holiday.,time,C,Christmas,Christmas,1,1,exact,Christmas,Christmas
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a holiday.,time,C,Christmas,Christmas,1,1,exact,Christmas,Christmas
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a holiday.,time,C,Christmas,Christmas,1,1,exact,Christmas,Christmas
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a holiday.,time,C,Christmas,Christmas,1,1,exact,Christmas,Christmas
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in New York City, where would you go?",location,C,Grand Central Station,Grand Central Station,1,1,exact,Grand Central Station,Grand Central Station
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in New York City, where would you go?",location,C,Grand Central Station,Grand Central Terminal,-1,5,semantic,Grand Central Terminal|Grand Central Station|Grand Central Station|Grand Central Terminal|Grand Central Station,Grand Central Station|Grand Central Terminal|Grand Central Terminal|Grand Central Station|Grand Central Terminal
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in New York City, where would you go?",location,C,Grand Central Station,Grand Central Station,1,1,exact,Grand Central Station,Grand Central Station
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in New York City, where would you go?",location,C,Grand Central Station,Grand Central Station,1,1,exact,Grand Central Station,Grand Central Station
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in New York City, where would you go?",location,C,Grand Central Terminal,Grand Central Terminal,3,3,exact,Grand Central Station|Grand Central Terminal|Grand Central Terminal,Grand Central Terminal|Grand Central Station|Grand Central Terminal
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in New York City, where would you go?",location,C,Grand Central Station,Grand Central Station,1,1,exact,Grand Central Station,Grand Central Station
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in New York City, where would you go?",location,C,Grand Central Station,Grand Central Station,1,1,exact,Grand Central Station,Grand Central Station
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in New York City, where would you go?",location,C,Grand Central Station,Grand Central Station,1,1,exact,Grand Central Station,Grand Central Station
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in New York City, where would you go?",location,C,Grand Central Station,Grand Central Station,1,1,exact,Grand Central Station,Grand Central Station
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in New York City, where would you go?",location,C,Grand Central Terminal,Grand Central Terminal,3,3,exact,Grand Central Station|Grand Central Terminal|Grand Central Terminal,Grand Central Terminal|Grand Central Station|Grand Central Terminal
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in London, where would you go?",location,C,Trafalgar Square,Trafalgar Square,1,1,exact,Trafalgar Square,Trafalgar Square
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in London, where would you go?",location,C,Big Ben,Big Ben,2,2,exact,Trafalgar Square|Big Ben,Big Ben|Big Ben
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in London, where would you go?",location,C,Trafalgar Square,Trafalgar Square,1,1,exact,Trafalgar Square,Trafalgar Square
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in London, where would you go?",location,C,Trafalgar Square,Trafalgar Square,1,1,exact,Trafalgar Square,Trafalgar Square
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in London, where would you go?",location,C,Trafalgar Square,Trafalgar Square,1,1,exact,Trafalgar Square,Trafalgar Square
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in London, where would you go?",location,C,Trafalgar Square,Trafalgar Square,1,1,exact,Trafalgar Square,Trafalgar Square
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in London, where would you go?",location,C,Big Ben,Big Ben,2,2,exact,Big Ben|Big Ben,Trafalgar Square|Big Ben
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in London, where would you go?",location,C,Trafalgar Square,Trafalgar Square,1,1,exact,Trafalgar Square,Trafalgar Square
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in London, where would you go?",location,C,Trafalgar Square,Trafalgar Square,1,1,exact,Trafalgar Square,Trafalgar Square
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in London, where would you go?",location,C,Trafalgar Square,Trafalgar Square,1,1,exact,Trafalgar Square,Trafalgar Square
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Paris, where would you go?",location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Paris, where would you go?",location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Paris, where would you go?",location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Paris, where would you go?",location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Paris, where would you go?",location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Paris, where would you go?",location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Paris, where would you go?",location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Paris, where would you go?",location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Paris, where would you go?",location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Paris, where would you go?",location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Tokyo, where would you go?",location,C,Shibuya Crossing,Shibuya Crossing,1,1,exact,Shibuya Crossing,Shibuya Crossing
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Tokyo, where would you go?",location,C,Shibuya Crossing,Shibuya Crossing,2,2,exact,Shibuya Crossing|Shibuya Crossing,Hachiko Statue|Shibuya Crossing
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Tokyo, where would you go?",location,C,Shibuya Crossing,Shibuya Crossing,1,1,exact,Shibuya Crossing,Shibuya Crossing
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Tokyo, where would you go?",location,C,Shibuya Crossing,Shibuya Crossing,1,1,exact,Shibuya Crossing,Shibuya Crossing
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Tokyo, where would you go?",location,C,Shibuya Crossing,Shibuya Crossing,1,1,exact,Shibuya Crossing,Shibuya Crossing
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Tokyo, where would you go?",location,C,Shibuya Crossing,Shibuya Crossing,2,2,exact,Shibuya Crossing|Shibuya Crossing,Hachiko statue|Shibuya Crossing
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Tokyo, where would you go?",location,C,Shibuya Crossing,Shibuya Crossing,1,1,exact,Shibuya Crossing,Shibuya Crossing
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Tokyo, where would you go?",location,C,Shibuya Crossing,Shibuya Crossing,1,1,exact,Shibuya Crossing,Shibuya Crossing
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Tokyo, where would you go?",location,C,Shibuya Crossing,Shibuya Crossing,1,1,exact,Shibuya Crossing,Shibuya Crossing
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,"If you had to meet a stranger somewhere in Tokyo, where would you go?",location,C,Shibuya Crossing,Shibuya Crossing,1,1,exact,Shibuya Crossing,Shibuya Crossing
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a bridge.,location,C,Golden Gate Bridge,Golden Gate Bridge,1,1,exact,Golden Gate Bridge,Golden Gate Bridge
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a bridge.,location,C,Golden Gate Bridge,Golden Gate Bridge,1,1,exact,Golden Gate Bridge,Golden Gate Bridge
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a bridge.,location,C,Golden Gate Bridge,Golden Gate Bridge,1,1,exact,Golden Gate Bridge,Golden Gate Bridge
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a bridge.,location,C,Golden Gate Bridge,Golden Gate Bridge,1,1,exact,Golden Gate Bridge,Golden Gate Bridge
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a bridge.,location,C,Golden Gate Bridge,Golden Gate Bridge,1,1,exact,Golden Gate Bridge,Golden Gate Bridge
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a bridge.,location,C,Golden Gate Bridge,Golden Gate Bridge,1,1,exact,Golden Gate Bridge,Golden Gate Bridge
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a bridge.,location,C,Golden Gate Bridge,Golden Gate Bridge,1,1,exact,Golden Gate Bridge,Golden Gate Bridge
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a bridge.,location,C,Golden Gate Bridge,Golden Gate Bridge,1,1,exact,Golden Gate Bridge,Golden Gate Bridge
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a bridge.,location,C,Golden Gate Bridge,Golden Gate Bridge,1,1,exact,Golden Gate Bridge,Golden Gate Bridge
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a bridge.,location,C,Golden Gate Bridge,Golden Gate Bridge,1,1,exact,Golden Gate Bridge,Golden Gate Bridge
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a landmark.,location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a landmark.,location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a landmark.,location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a landmark.,location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a landmark.,location,C,Eiffel Tower,Eiffel Tower,2,2,exact,Statue of Liberty|Eiffel Tower,Eiffel Tower|Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a landmark.,location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a landmark.,location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a landmark.,location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a landmark.,location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Name a landmark.,location,C,Eiffel Tower,Eiffel Tower,1,1,exact,Eiffel Tower,Eiffel Tower
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a number from 1 to 100,abstract,C,7,7,2,2,exact,37|7,7|7
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a number from 1 to 100,abstract,C,7,7,2,2,exact,50|7,7|7
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a number from 1 to 100,abstract,C,7,7,2,2,exact,7|7,50|7
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a number from 1 to 100,abstract,C,42,42,3,3,exact,42|7|42,7|42|42
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a number from 1 to 100,abstract,C,42,42,1,1,exact,42,42
2026-03-12T08-09-45+00-00_schelling_eToMw7KWNQkkU9LP8DULV8.eval,schelling,grok-4.1-fast,grok-4.1-fast,Pick a number from 1 to 100,abstract,C,7,7,3,3,exact,50|7|7,7|50|7
