log_file,task,model_a,model_b,num_rounds,cooperation_rate_a,cooperation_rate_b,mutual_cooperation_rate,mutual_defection_rate,total_score_a,total_score_b,choices_a,choices_b,strategy_a,strategy_b
2026-03-12T06-15-24+00-00_pd-10rounds_E8KZkC7Res4Yrr8bFBmFKd.eval,pd_10rounds,gemini-2.5-flash,gemini-2.5-flash,10,0.9,0.8,0.8,0.1,25,30,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T06-15-24+00-00_pd-10rounds_E8KZkC7Res4Yrr8bFBmFKd.eval,pd_10rounds,gemini-2.5-flash,gemini-2.5-flash,10,0.9,0.8,0.8,0.1,25,30,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T06-15-24+00-00_pd-10rounds_E8KZkC7Res4Yrr8bFBmFKd.eval,pd_10rounds,gemini-2.5-flash,gemini-2.5-flash,10,0.9,0.9,0.9,0.1,28,28,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T06-15-24+00-00_pd-10rounds_E8KZkC7Res4Yrr8bFBmFKd.eval,pd_10rounds,gemini-2.5-flash,gemini-2.5-flash,10,0.9,0.9,0.9,0.1,28,28,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T06-15-24+00-00_pd-10rounds_E8KZkC7Res4Yrr8bFBmFKd.eval,pd_10rounds,gemini-2.5-flash,gemini-2.5-flash,10,0.9,0.9,0.9,0.1,28,28,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T06-15-24+00-00_pd-10rounds_E8KZkC7Res4Yrr8bFBmFKd.eval,pd_10rounds,gemini-2.5-flash,gemini-2.5-flash,10,0.7,0.6,0.6,0.3,21,26,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T06-15-24+00-00_pd-10rounds_E8KZkC7Res4Yrr8bFBmFKd.eval,pd_10rounds,gemini-2.5-flash,gemini-2.5-flash,10,0.8,0.7,0.7,0.2,23,28,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T06-15-24+00-00_pd-10rounds_E8KZkC7Res4Yrr8bFBmFKd.eval,pd_10rounds,gemini-2.5-flash,gemini-2.5-flash,10,0.9,0.8,0.8,0.1,25,30,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T06-16-18+00-00_pd-10rounds_FSFLbQpRfmRdVcQP5iYvX9.eval,pd_10rounds,gemini-2.5-flash,grok-4.1-fast,10,0.9,0.8,0.8,0.1,25,30,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T06-16-18+00-00_pd-10rounds_FSFLbQpRfmRdVcQP5iYvX9.eval,pd_10rounds,gemini-2.5-flash,grok-4.1-fast,10,0.9,0.9,0.9,0.1,28,28,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T06-16-18+00-00_pd-10rounds_FSFLbQpRfmRdVcQP5iYvX9.eval,pd_10rounds,gemini-2.5-flash,grok-4.1-fast,10,0.9,0.9,0.9,0.1,28,28,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T06-16-18+00-00_pd-10rounds_FSFLbQpRfmRdVcQP5iYvX9.eval,pd_10rounds,gemini-2.5-flash,grok-4.1-fast,10,0.9,0.9,0.9,0.1,28,28,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T06-16-18+00-00_pd-10rounds_FSFLbQpRfmRdVcQP5iYvX9.eval,pd_10rounds,gemini-2.5-flash,grok-4.1-fast,10,0.9,0.9,0.9,0.1,28,28,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T06-16-18+00-00_pd-10rounds_FSFLbQpRfmRdVcQP5iYvX9.eval,pd_10rounds,gemini-2.5-flash,grok-4.1-fast,10,0.8,0.9,0.8,0.1,30,25,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",cooperate_then_defect,tit_for_tat
2026-03-12T06-16-18+00-00_pd-10rounds_FSFLbQpRfmRdVcQP5iYvX9.eval,pd_10rounds,gemini-2.5-flash,grok-4.1-fast,10,0.9,0.9,0.9,0.1,28,28,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T06-16-18+00-00_pd-10rounds_FSFLbQpRfmRdVcQP5iYvX9.eval,pd_10rounds,gemini-2.5-flash,grok-4.1-fast,10,0.9,0.8,0.8,0.1,25,30,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T06-16-18+00-00_pd-10rounds_FSFLbQpRfmRdVcQP5iYvX9.eval,pd_10rounds,gemini-2.5-flash,grok-4.1-fast,10,0.9,0.8,0.8,0.1,25,30,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T06-16-18+00-00_pd-10rounds_FSFLbQpRfmRdVcQP5iYvX9.eval,pd_10rounds,gemini-2.5-flash,grok-4.1-fast,10,0.9,0.8,0.8,0.1,25,30,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T06-18-24+00-00_pd-10rounds_UYSkVPmaEA2fCLjgMauWRA.eval,pd_10rounds,grok-4.1-fast,grok-4.1-fast,10,0.8,0.8,0.8,0.2,26,26,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect",cooperate_then_defect,cooperate_then_defect
2026-03-12T06-18-24+00-00_pd-10rounds_UYSkVPmaEA2fCLjgMauWRA.eval,pd_10rounds,grok-4.1-fast,grok-4.1-fast,10,0.8,0.8,0.8,0.2,26,26,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect",cooperate_then_defect,cooperate_then_defect
2026-03-12T06-18-24+00-00_pd-10rounds_UYSkVPmaEA2fCLjgMauWRA.eval,pd_10rounds,grok-4.1-fast,grok-4.1-fast,10,0.8,0.9,0.8,0.1,30,25,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",cooperate_then_defect,tit_for_tat
2026-03-12T06-18-24+00-00_pd-10rounds_UYSkVPmaEA2fCLjgMauWRA.eval,pd_10rounds,grok-4.1-fast,grok-4.1-fast,10,0.8,0.9,0.8,0.1,30,25,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",cooperate_then_defect,tit_for_tat
2026-03-12T06-18-24+00-00_pd-10rounds_UYSkVPmaEA2fCLjgMauWRA.eval,pd_10rounds,grok-4.1-fast,grok-4.1-fast,10,0.8,0.9,0.8,0.1,30,25,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",cooperate_then_defect,tit_for_tat
2026-03-12T06-18-24+00-00_pd-10rounds_UYSkVPmaEA2fCLjgMauWRA.eval,pd_10rounds,grok-4.1-fast,grok-4.1-fast,10,0.9,0.9,0.9,0.1,28,28,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T06-18-24+00-00_pd-10rounds_UYSkVPmaEA2fCLjgMauWRA.eval,pd_10rounds,grok-4.1-fast,grok-4.1-fast,10,0.9,0.8,0.8,0.1,25,30,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T06-18-24+00-00_pd-10rounds_UYSkVPmaEA2fCLjgMauWRA.eval,pd_10rounds,grok-4.1-fast,grok-4.1-fast,10,0.9,0.9,0.9,0.1,28,28,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T06-18-24+00-00_pd-10rounds_UYSkVPmaEA2fCLjgMauWRA.eval,pd_10rounds,grok-4.1-fast,grok-4.1-fast,10,0.8,0.9,0.8,0.1,30,25,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",cooperate_then_defect,tit_for_tat
2026-03-12T06-18-24+00-00_pd-10rounds_UYSkVPmaEA2fCLjgMauWRA.eval,pd_10rounds,grok-4.1-fast,grok-4.1-fast,10,0.9,0.9,0.9,0.1,28,28,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",defect_last_round,defect_last_round
